text,title,timestamp,label
Intel and AMD battle for dual-core chips Advanced Micro Devices (AMD) showcased its dual-core x86 Opteron microprocessor this week. The upcoming dual-core CPU for the enterprise enviornment is expected to debut in mid-2005 and was housed in a HP ProLiant DL585 server.,Intel and AMD battle for dual-core chips Advanced Micro Devices (AMD) showcased ,1488499956.8763072,1
FIA force through rule changes Sao Paulo - Formula One #39;s governing body the FIA confirmed on Friday that they will force through new rules in 2005 and 2006 in a bid to slow cars down in the years ahead.,FIA force through rule changes Sao Paulo - Formula One #39;s governing body the ,1501335215.8367987,2
"Hurricanes whip up a win The Louisville Cardinals drew a flag for excessive celebration in the second quarter, and another in the third. Against Miami, the displays of jubilation were premature.",Hurricanes whip up a win The Louisville Cardinals drew a flag for excessive cele,1499295082.435687,2
Homer-happy Mariners end skid A four-pitch sequence in the fifth inning Friday night produced something the Mariners hadn #39;t done in nearly eight years. Miguel Olivo hit a home run to left-center field.,Homer-happy Mariners end skid A four-pitch sequence in the fifth inning Friday n,1486577558.8563237,2
"Iran not plotting Shiite #39;crescent LONDON, Dec 11 (IranMania) - Iraqi Vice-President Ibrahim al-Jaafari refused to believe in remarks published Friday that Iran was attempting to influence Iraqi polls with the aim of creating a quot;crescent quot; dominated by Shiites in the region.","Iran not plotting Shiite  #39;crescent LONDON, Dec 11 (IranMania) - Iraqi Vice-P",1512922952.8012733,3
"Canada #39;s current account surplus shrinks OTTAWA - Canada #39;s current account surplus showed the first drop in almost two years in the third quarter, Statistics Canada said Monday.",Canada #39;s current account surplus shrinks OTTAWA - Canada #39;s current accou,1510635259.7371645,0
Social Security a Priority for White House (AP) AP - THE PROBLEM: Social Security faces a #36;3.7 trillion shortfall over 75 years.,Social Security a Priority for White House (AP) AP - THE PROBLEM: Social Securit,1514145245.7870483,3
"No Urban renewal for fading Notre Dame NEW YORK - When Notre Dame fired Tyrone Willingham earlier this week, there was a strong feeling among certain influential Board of Trustees members that the university had to move immediately or risk losing coveted Utah coach Urban Meyer to another school",No Urban renewal for fading Notre Dame NEW YORK - When Notre Dame fired Tyrone W,1505910601.9650164,2
"Suspected Islamic insurgents kill 16 people in attack near &lt;b&gt;...&lt;/b&gt; Suspected Islamic militants killed 16 people in a pre-dawn attack south of the Algerian capital on Saturday, an official statement said.",Suspected Islamic insurgents kill 16 people in attack near &lt;b&gt;...&lt;/b&gt,1501653206.4867208,3
"Iraq Insurgents Kill Top Police, Hit U.S. Convoy (Reuters) Reuters - Gunmen killed three high-ranking\Iraqi police officers in two separate attacks on Saturday,\among a daily round of bombings and ambushes targeting U.S.\forces and their Iraqi allies.","Iraq Insurgents Kill Top Police, Hit U.S. Convoy (Reuters) Reuters - Gunmen kill",1512927157.6363137,3
"Congress Speeds Up 9/11 Legislation Vote WASHINGTON - Racing the clock, Senate leaders are applying finishing touches to bipartisan legislation addressing the Sept. 11 commission's recommendations just as House GOP leaders prepare to debate their version, which Democrats call partisan and weak...","Congress Speeds Up 9/11 Legislation Vote WASHINGTON - Racing the clock, Senate l",1496765874.1589513,3
"Knight Steps Down as Nike Chief Phil Knight stepped down Thursday as president and chief executive officer of Nike Inc., the athletic shoe and clothing company he co-founded.",Knight Steps Down as Nike Chief Phil Knight stepped down Thursday as president a,1508282654.5321212,0
"Microsoft Says SP2 Problems Can Be Remedied quot;Everyone I #39;ve talked to about SP2 says, #39;Don #39;t do it, #39; quot; said Phil Beal, an atypically conscientious computer user who said he downloads Microsoft #39;s minor fixes every Friday night.",Microsoft Says SP2 Problems Can Be Remedied  quot;Everyone I #39;ve talked to ab,1507250367.5297294,1
"By: DEBRA COTTERILL, Family and Consumers Sciences Agent Mason &lt;b&gt;...&lt;/b&gt; Many people who have never bounced a check in their life could soon bounce their first check if they write checks to pay bills a couple of days before their paycheck is deposited into their checking account.","By: DEBRA COTTERILL, Family and Consumers Sciences Agent Mason &lt;b&gt;...&lt;/",1503668373.6797807,0
UN probing alleged abuse by staff in DRC The United Nations is investigating around 150 allegations of sexual abuse by UN civilian staff and soldiers in the Democratic Republic of Congo.,UN probing alleged abuse by staff in DRC The United Nations is investigating aro,1509414543.5645297,3
"Baseball #39;s image getting Creamed it #39;s the sport that won #39;t die, no matter what. You can have gamblers, psychotic fans, spouses that blab and players who cork.","Baseball #39;s image getting Creamed it #39;s the sport that won #39;t die, no m",1505982346.9628913,2
"Frances Damages NASA Space Center (AP) AP - Hurricane Frances did more damage to the Kennedy Space Center than any other storm in history, tearing an estimated 1,000 exterior panels from the Vehicle Assembly Building and leaving a checkerboard of holes, officials said Monday.",Frances Damages NASA Space Center (AP) AP - Hurricane Frances did more damage to,1488458959.7346644,1
"Concern grows over ailing Arafat Medics, aides and family rush to the West Bank as fears grow for Yasser Arafat's health.","Concern grows over ailing Arafat Medics, aides and family rush to the West Bank ",1503037648.4237368,3
"Card fraud prevention 'pays off' Fraud on UK credit cards has fallen - but identity fraud is on the up, a survey from analysts Datamonitor finds.",Card fraud prevention 'pays off' Fraud on UK credit cards has fallen - but ident,1485756827.6168969,1
"Chiefs Down Titans In Exciting Finish NASHVILLE, Tenn. -- Trent Green found Eddie Kennison for a go- ahead nine-yard touchdown with 32 seconds remaining as the Kansas City Chiefs pulled out a thrilling 49-38 victory over the Tennessee Titans in a back-and- forth contest at the Coliseum.","Chiefs Down Titans In Exciting Finish NASHVILLE, Tenn. -- Trent Green found Eddi",1513505848.058734,2
Asteroid Toutatis Makes Closest Pass in 651 Years (Reuters) Reuters - An asteroid named for a Celtic god\of war will come as close to Earth this week as it has since\1353.,Asteroid Toutatis Makes Closest Pass in 651 Years (Reuters) Reuters - An asteroi,1494378053.4604454,1
"BIG HIKE IN ENERGY BILLS The company says the record price of wholesale gas, which also effects the cost of electricity, is to blame. A spokesman said the increases would add an extra 7p a day to electricity bills.","BIG HIKE IN ENERGY BILLS The company says the record price of wholesale gas, whi",1485612023.6101968,0
"Wildcats on the rise with Santos The University of New Hampshire's impressive 51-40 road victory over 10th-ranked Villanova Saturday night vaulted the Wildcats three spots to ninth in this week's Sports Network 1-AA football poll, while dropping Villanova to 14th.",Wildcats on the rise with Santos The University of New Hampshire's impressive 51,1496405572.3564363,2
Brooks Returns Star sophomore linebacker Ahmad Brooks is back with the first string after a curious demotion prior to the season-opening win over Temple last Saturday.,Brooks Returns Star sophomore linebacker Ahmad Brooks is back with the first str,1488542793.6332803,2
Door open for silicon replacement A breakthrough in the way scientists make crystals could lead to a replacement for silicon in electronic devices.,Door open for silicon replacement A breakthrough in the way scientists make crys,1485759718.440987,1
UN cuts Cyprus peacekeepers The UN Security Council agrees to reduce by a third its peacekeepers on the divided island of Cyprus.,UN cuts Cyprus peacekeepers The UN Security Council agrees to reduce by a third ,1501417735.7244644,3
"Sri Lanka concern over violence (AFP) AFP - Sri Lanka expressed concern over truce violations by Tiger rebels as a top Norwegian envoy prepared to return home empty-handed after failing to end the island's talks deadlock, officials said.",Sri Lanka concern over violence (AFP) AFP - Sri Lanka expressed concern over tru,1491227318.0043168,3
"South Africa pushes ahead with its bid for a GP South Africa is progressing with its plans to host a round of the F1 World Championship from 2007 onwards. South Africa last held a F1 grand prix in 1993, which was won by Alain Prost, and is now keen to return to the F1 fold.",South Africa pushes ahead with its bid for a GP South Africa is progressing with,1496730658.665489,2
"Al-Baradai in S Korea The head of the UN nuclear watchdog has said he is aware nuclear experiments South Korea has conducted were small, but noted his agency needs to make sure they will not be repeated.",Al-Baradai in S Korea The head of the UN nuclear watchdog has said he is aware n,1495908350.6129217,3
"General Wireless #39; Technology Opens up New Ways for PC Users to &lt;b&gt;...&lt;/b&gt; STOCKHOLM, Sweden, October 11 /PRNewswire/ -- Following an agreement between Vodafone UK, Starhome and General Wireless, Vodafone #39;s business customers can now send and receive text messages (SMS) in their MS-Outlook and Lotus Notes.",General Wireless #39; Technology Opens up New Ways for PC Users to &lt;b&gt;...&,1498221272.6872723,1
"Ivory Coast military planes attack ex-rebel Bouake ABIDJAN (AFP) - Two Ivory Coast military aircraft carried out a second raid on Bouake, the stronghold of the former rebel New Forces (FN) in the divided west African country, a French military source told AFP.",Ivory Coast military planes attack ex-rebel Bouake ABIDJAN (AFP) - Two Ivory Coa,1504561112.7192726,3
"James fumbles away Colts #39; chances Not once, but twice Edgerrin James thought that his knee had touched the ground, that he had put the Indianapolis Colts in a position to score points.","James fumbles away Colts #39; chances Not once, but twice Edgerrin James thought",1489597944.4262035,2
